id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue
2576,Newton LLC,"Studio 50
Abdul plaza",,Studio 8,W9J 2PX,,Gloucestershire,,West Midlands,,nicholls.com,,Branch,,10-03-2010,32,Automotive,50,9799517
2087,Atkinson-Pearce,"Flat 62
Powell prairie",,,,,,,South East England,,,,Head Office,denise32@morgan-clarke.com,,1,Education,200,6528792
2567,Johnson Inc,08 Conor extensions,,,,Dianehaven,Bedfordshire,England,London,England,rogers-hope.co.uk,7755855869,,,,8,Health Care,20,9880006
2594,"Knowles, Watts and Warren","Flat 1
Baker via",,,G7 6ZL,Port Wendy,,England,East Midlands,England,mahmood-wood.com,4864352496,Branch,,05/17/1992,37,Education,,
2530,"Wood, Robinson and Williams","Studio 41
Johnson hill",,,N8 6YU,East Leonard,,England,North West England,England,james.com,,,smithandrew@hudson-nelson.com,04/26/2022,38,Retail,100,
2581,Smith-Griffiths,"Studio 57t
David cliffs",,Studio 16i,,Andrewsland,Northumberland,England,North West England,,griffiths.biz,4121417792,Branch,,,31,Transportation,50,9866836
2707,Curtis PLC,"Studio 28
Woods spring",,,LS7V 2YD,West Deborah,East Ayrshire,England,Yorkshire And The Humber,England,hawkins.net,1188152453,,hwhite@anderson.co.uk,,,Health Care,50,
2448,Bull-Craig,"Studio 99V
Black view",,Flat 10,,Port Christopherport,,England,,England,,,Branch,harrisonshirley@holmes.com,08/24/2018,4,Automotive,200,9459266
2453,"Wilson, Kaur and Woodward","Studio 53m
Elliott locks",,Flat 15Y,M81 1LJ,,Montgomeryshire,England,,England,barker-talbot.org,9973565429,,,,,Hospitality,20,4520289
2228,Green Inc,7 Law skyway,,Studio 12,,Smithport,Shropshire,England,West Midlands,,evans-bull.net,,,chelseawhittaker@harding.com,07/17/2004,33,Hospitality,20,7057663
2352,"Storey, Brown and Matthews","Flat 67
Rita valley",,Studio 3,,Brownside,Staffordshire,England,,England,taylor.com,8341352808,,,,,Hospitality,50,
2728,"Scott, Harris and Hooper",53 O'Neill grove,,Studio 1,YO91 4PN,,,England,,England,anderson-gardner.com,,Head Office,norman27@baxter-cooper.co.uk,,24,Hospitality,100,3120948
2212,"Johnston, Thomson and Ward",8 Geraldine canyon,,,LE8 7UH,,West Midlands,England,West Midlands,,,5452744327,Single Site,rcole@patel.com,11/18/1983,50,Manufacturing,20,1055488
2079,"James, Fry and Duffy",67 Wong terrace,,,,South Stephenfurt,Montgomeryshire,England,West Midlands,England,walker.com,5616527836,,,04-06-2008,49,Construction,50,5015307
2148,"Kirk, Bartlett and Newton",734 Arthur cove,,Flat 50,,Leemouth,Midlothian,England,,,,8000011054,,lydialawrence@whitehouse.com,12-11-1979,31,Education,200,3948933
2302,Matthews Ltd,"Flat 68
Adams common",,,,Parkermouth,West Yorkshire,England,,England,williams.com,,Head Office,,28-04-2022,16,,,3544610
2628,Wall PLC,021 Roberts unions,,Flat 09v,E7 5DL,Perryton,,England,North West England,,harrison.com,6285176510,,wayne43@bell-warner.info,07-12-1985,37,IT,20,8746461
2777,"Rees, Cook and Hodgson","Studio 49
Parker club",,Studio 37U,AL42 8AG,South Janice,,England,London,England,moore-page.com,,,uatkinson@cole.com,13-11-2013,49,Automotive,50,2977579
2506,"Gregory, Evans and Smith","Studio 20S
Norman highway",,Studio 84j,DA5P 6FL,,Cardiganshire,,East of England,England,,4758834123,,cliffordwebb@edwards.co.uk,06/30/2021,,,50,10727044
2342,"Read, Williams and Foster",575 Megan views,,Flat 5,LD2N 2HF,West Katyview,West Midlands,England,East Midlands,England,barrett-cook.co.uk,7657445849,Branch,nicholasholloway@mills.com,08-07-1993,27,Construction,50,4410466
2485,Jones-Knight,"Flat 76
Thompson branch",,Studio 61M,,New Carlfurt,Derry and Londonderry,,,,graham.com,,Head Office,lawrence97@john-page.com,01/24/1980,,Education,50,9165219
2711,Watts Inc,848 Hicks creek,,Flat 64g,G4B 8UD,Georgiaville,,England,East Midlands,England,kelly.com,8765723896,,malcolm67@ross.com,02-04-1982,33,Manufacturing,,9114337
2133,Dobson Inc,"Studio 73
Short river",,Flat 03,B1A 5NT,Shaneville,Breconshire,England,,England,,1414894972,,nathan08@parker.com,30-06-1997,,Manufacturing,20,3192032
2703,"Hughes, Fry and Hall",0 Cooper pass,,Flat 92,,,Antrim,England,,England,,6923312301,Single Site,barrettleanne@williams-martin.com,21-08-2025,,,,7277883
2311,Smith PLC,843 Ruth green,,,G3 0UW,Victoriabury,,England,East Midlands,England,hardy-marshall.org,,Single Site,,12-11-1992,24,Hospitality,,11705092
2722,Vincent PLC,6 Reynolds wall,,Flat 3,,,Armagh,England,,England,rowe.info,,,,,5,,50,8773126
2629,"Shaw, Smith and Parker","Studio 91
Tom ridges",,Studio 61E,,,Tyne and Wear,,North West England,England,smart-smith.com,7091396043,Head Office,parkerjack@james.biz,04-11-1988,45,Hospitality,200,2514913
2000,"Humphreys, Watts and Sutton",01 Hurst causeway,,,,,West Berkshire,England,,England,,,Head Office,ihodgson@newman.com,01-02-2005,,,20,3678638
2316,"Lewis, Rahman and Wright",54 Kelly mill,,,MK61 1FZ,,Essex,,,England,mellor.com,7008419140,Single Site,barlowstewart@thomas-burton.co.uk,01/20/2006,20,Retail,200,8942696
2706,Chapman-Kaur,7 Damien rapids,,,IP79 7EP,North Trevorshire,,England,East Midlands,England,,6474711627,Single Site,wbarton@bird.net,,35,Construction,,
2547,"Jones, Evans and Perkins","Flat 01
Anderson vista",,Flat 73,L19 6FY,New Angelaside,Wiltshire,England,,England,james-harrison.com,3054265382,Single Site,terry95@smith.com,10/29/1992,50,Hospitality,,
2872,McCarthy PLC,"Studio 6
Johnson forge",,Studio 3,L83 4QQ,Wilkinsonton,Angus,England,,England,,2212397265,,,09-06-2018,38,,200,5400067
2532,Smith LLC,98 Bell rue,,,S4S 0DE,,,,London,England,green.com,9370923627,Branch,,30-08-2020,8,Hospitality,20,10193742
2477,Myers-Nash,"Flat 48
Aimee port",,Studio 77N,ML3E 9WF,South Ben,Northamptonshire,England,London,England,baker.com,,Single Site,tinanaylor@doyle-obrien.biz,,14,,,2951710
2404,Thomas Ltd,7 Macdonald shoals,,Studio 44,N8D 1XB,,Derry and Londonderry,England,West Midlands,England,reid-williams.info,6429414719,Branch,yrogers@taylor.com,21-03-1986,,Health Care,200,
2172,Kemp-Hall,"Flat 25a
Debra stravenue",,Studio 90N,W1J 1TP,,Pembrokeshire,England,East Midlands,England,skinner-walker.org,,Single Site,elainehammond@preston.info,24-07-1981,49,IT,50,
2125,Shaw Inc,"Studio 08
Henderson lane",,,W59 9YQ,Olivershire,Stirling,,South East England,,lloyd.net,5267830151,,valerie10@rogers.net,,39,Education,20,
2394,"Jones, Richards and O'Brien","Flat 8
Kevin village",,Flat 04,S7 0UF,Abigailmouth,,England,South East England,,oneill.com,6698742900,Head Office,simon05@webster.biz,,,,100,
2420,"Williams, Brown and Thomas",983 Mitchell flat,,Flat 0,,North Stuart,,,,,white.com,7042696384,,,,,Hospitality,100,11768051
2552,"French, Morris and Hill","Flat 35
Hawkins islands",,Studio 71H,N7 1GA,Greenchester,,England,London,,walker.com,8488058985,Branch,carterleanne@knight-baldwin.com,,40,Transportation,100,
2903,"Hayward, Howarth and Mann","Studio 11Z
Welch circle",,,M1B 5BN,East Linda,Lancashire,England,,England,begum-white.com,,Single Site,,26-10-1985,34,IT,,9789963
2090,"Tucker, Harvey and Smith","Flat 00
Carly common",,Flat 42u,,Suttonfort,Pembrokeshire,England,Yorkshire And The Humber,England,,,Single Site,jade53@daly.com,07/13/2022,29,Hospitality,50,1412092
2191,Riley Ltd,"Studio 7
Charlie well",,Studio 4,W4T 2NB,Lake Jamieburgh,,England,,England,phillips-lee.com,4635448756,Head Office,,07/13/1998,36,,,
2181,"Nelson, Marshall and Baker","Flat 68
Woods harbor",,Flat 6,,,Caernarvonshire,England,,England,brown-reid.biz,5541197196,Branch,wberry@smith.co.uk,,23,Hospitality,,
2274,"Ellis, Singh and Baker","Studio 7
Garry harbor",,,G1W 4ES,Lake Carolineside,Flintshire,England,,England,griffiths-patel.com,,,,,46,Marketing,100,1754700
2895,"Andrews, Wilkins and Stone","Flat 19J
Hayley estates",,Studio 0,,Junemouth,,England,North West England,England,,6046461550,,dwhittaker@king-baker.com,18-01-1985,39,,50,6648084
2069,"Allen, Holt and Gregory","Studio 39
Payne knolls",,Flat 50U,G5 8QZ,Sianview,,England,West Midlands,,chambers-tyler.com,,Single Site,pateljoe@jones.com,26-08-2013,,,200,
2291,Barker Inc,"Flat 97K
Murray lane",,Studio 5,E2 5XP,Murraystad,Anglesey,England,,England,,,,tcoates@webb.com,,18,,,4360587
2131,"Andrews, Lynch and Mann",89 Rita rest,,Flat 3,B6 8PB,Matthewston,Midlothian,England,South East England,,,7579011465,Single Site,doddbrett@evans.com,,6,Marketing,50,
2300,Carter-Allen,"Studio 32
Martin canyon",,,KT4 4EN,Annaport,East Dunbartonshire,,,England,,4461409732,,,,21,Construction,200,
2424,Cooper-Evans,"Studio 56
Barnett glen",,Flat 03,S2 5AR,Wardmouth,Dorset,,West Midlands,,,,Single Site,,01/23/2011,1,,200,8923978
2326,Page Ltd,0 Sara overpass,,Flat 23B,NW11 0FR,West Jessicaland,Dundee City,England,London,England,murray.net,8446955398,,jameswayne@wright.info,11/25/2004,48,Automotive,20,3827503
2144,Sutton-Pugh,"Studio 72e
Kimberley crossroad",,Flat 36Q,,,Carmarthenshire,England,,,shaw.com,8010105916,Head Office,,04/14/1978,48,Transportation,,
2423,Thomas Group,"Studio 28h
Shaw road",,,W91 9SZ,,Leicestershire,England,East of England,England,turner.com,6494028085,,,16-08-2021,45,Construction,,6589281
2580,"Parker, Winter and Wood","Flat 80b
Davidson meadow",,Studio 2,S8J 3EJ,,,England,,England,roberts.com,9611993409,Branch,gregorydavis@oliver-carter.com,04-07-2006,36,Health Care,100,2976444
2135,Kaur-Elliott,"Studio 24
Bennett pike",,,GL4 4DY,,,England,North West England,,woods.co.uk,5070311395,Single Site,hopkinselaine@lee.org,13-10-1981,,Manufacturing,20,11136848
2450,Roberts-Fowler,51 Lucy groves,,,SP13 4HU,Lake Paula,,England,,,ryan.com,7274116827,Branch,,02/13/1986,46,,,
2164,Grant-Howard,"Studio 8
Cross prairie",,Studio 2,G8A 6AB,Smithton,,England,North West England,,holmes.co.uk,,Branch,lloyddonald@page.co.uk,,8,,50,5774942
2028,Newman-Chapman,"Flat 58C
Wright stream",,Studio 94z,,,East Lothian,England,London,England,kelly.com,,Single Site,,02/26/1993,,Marketing,200,8885465
2773,"Jones, Richards and Jones",49 Debra ferry,,Studio 46O,N9E 8PG,Jonesview,Buckinghamshire,England,North West England,England,johnson-jones.net,2638802200,Branch,samuel27@simmons-hussain.com,16-06-2023,38,,,4035462
2193,Holland-Holmes,3 Sullivan neck,,,,Lake Roger,Clackmannanshire,England,East of England,England,jackson-shaw.com,8958146721,Branch,wellskeith@baxter.com,24-08-2018,40,Retail,200,11600811
2388,"Jarvis, Warren and Campbell","Flat 73h
Charlotte pass",,,,,Cumbria,England,Yorkshire And The Humber,England,smith-barker.biz,,,,03-10-2015,,Education,50,3176277
2852,"Campbell, Richardson and Miller","Flat 06p
Green divide",,Flat 9,SO6 1QQ,,Staffordshire,,West Midlands,England,randall.info,8987417502,Single Site,hcameron@clarke.org,17-07-2010,26,Automotive,20,8346920
2169,Baker Ltd,62 Diana meadows,,Studio 7,IV5 6JY,Bradshawport,Dorset,,East Midlands,,,,,barnestimothy@wright.com,,40,,20,
2705,Harrison Group,"Flat 66i
Danny lodge",,,DY74 5YP,Watkinsmouth,North Ayrshire,,,England,simpson.biz,1021278487,,,16-05-2001,45,Construction,200,3586532
2140,Johnson Inc,"Flat 84
Gary bypass",,,,Mohammadberg,,England,South East England,,fowler.com,5218730868,Single Site,pread@nicholls.com,16-09-2025,,IT,200,6245463
2173,Cox Group,"Flat 43q
Dale port",,Studio 90,EN7M 3AR,,Lincolnshire,England,,,clarke.net,6165264171,Head Office,,13-12-1993,47,Marketing,,3600895
2006,Dobson-Gill,9 Smith village,,Studio 0,E08 1AD,Charlieland,,,East of England,,,,,,02-04-2001,,,50,10580513
2745,Smith-Holden,17 Neil groves,,,E5 0GB,,,England,South East England,,,8138356794,Head Office,hparker@stewart-thomas.biz,,,Education,100,
2478,Lewis-West,"Flat 3
Payne courts",,Flat 5,HD7W 3ET,South Sophieville,,,West Midlands,,thompson.com,3822376672,Head Office,jacksongeorgia@hill-metcalfe.net,01-02-2013,48,Manufacturing,200,
2073,"Wilson, Mills and Gibson","Flat 4
Ahmed square",,Flat 2,W9H 6DZ,,West Midlands,England,North West England,England,webb.com,7671228167,Branch,swaters@burgess.biz,06/13/2000,44,Transportation,,
2910,Williams Group,"Flat 49
Dobson coves",,Studio 19,,,Buckinghamshire,England,East Midlands,England,begum-howard.com,7501365013,Head Office,barrygreen@young.com,11-02-2014,46,Transportation,,7119734
2813,Harding-Whittaker,"Flat 33
Hill river",,Studio 44z,G1K 4GG,Harrisonberg,West Yorkshire,England,East Midlands,England,lloyd.org,,Single Site,doddjanet@davis-jackson.com,13-11-1986,,Transportation,200,6297381
2238,Jones PLC,"Flat 44
Marie terrace",,,W9 9QJ,Dayview,,England,London,England,foster.co.uk,7091139894,Branch,sophie97@campbell-bull.info,08-01-1983,,,100,4872547
2145,Simpson Group,"Flat 43z
Georgina expressway",,,,Janeville,East Dunbartonshire,England,East of England,,,8556505972,Single Site,murphytony@west.org,,,Health Care,100,8342987
2792,"Hunt, Thompson and Jones",991 Cox glens,,,M3U 8TH,,,England,London,,,,,,02-06-1997,5,,100,6624412
2234,Hughes PLC,"Studio 67h
Robinson passage",,,B29 4AJ,,,,West Midlands,England,murphy.com,,Single Site,zsmith@morgan.info,,43,IT,,6060776
2220,Whittaker PLC,35 Begum glens,,Studio 18h,W40 5SR,South Janiceville,,England,,England,thompson.com,9933224580,Single Site,cmorris@miller.com,01-03-2010,48,Construction,50,10928280
2527,"Garner, Barber and Begum",6 Foster union,,,,Carolyntown,Stirling,,Yorkshire And The Humber,England,,4411878663,Single Site,,,42,,200,
2500,"Jackson, Cox and Thomas",94 Lewis lights,,,,Port Barbarafurt,Norfolk,,West Midlands,,,7169357475,Branch,whittakergary@williams-may.com,07/30/1984,41,Education,100,1579384
2132,"Jennings, Gill and Khan",948 Joe ramp,,Studio 0,,,Nottinghamshire,England,,England,barnett.org,1370198244,Single Site,colevanessa@khan.com,,,Education,100,2559464
2111,"Jones, Barker and Clarke","Studio 91T
Jessica circles",,Studio 97,M2D 3RR,,Highland,England,East Midlands,England,smith.net,2533377434,Single Site,reeceandrews@hale.org,18-03-2012,32,Marketing,,1437264
2774,"Chapman, Higgins and Hurst","Studio 25
Debra port",,,,Bondfort,,,,England,pearson-johnson.com,1059118119,Branch,mistrychelsea@green-collins.co.uk,,,Marketing,,5499730
2185,Cox-Fox,809 Anna street,,Studio 7,E83 9FH,Lake Gerald,West Berkshire,,,England,thomas.biz,9525527401,Branch,ubolton@dawson.com,06-07-2014,,Marketing,,9941610
2041,King Group,074 Leigh bridge,,,SL7 7FB,Port Jemmafurt,Aberdeen City,,East Midlands,,,3985513100,,ronaldmorgan@harrison.biz,06/24/2015,25,,,2919549
2696,Roberts LLC,"Studio 9
Smith courts",,,S0G 4DL,Port Abigail,Suffolk,England,North West England,,,3204573503,,aparker@simpson-green.com,21-11-2002,24,,100,
2108,Holmes Group,700 Marcus mountains,,Flat 9,,,,England,,,taylor.com,5095845262,Single Site,leonard96@wood-morris.com,07-06-1999,17,,100,
2588,"Kirby, Hunt and Rogers","Studio 9
Khan burgs",,Studio 85E,W0F 9PA,Elliottside,,England,West Midlands,England,,3101708053,Branch,ronald63@king.co.uk,12/28/2018,,Marketing,200,2996404
2056,Lloyd-Mitchell,637 Clarke shoals,,,SG4N 0YN,New Dennis,,,West Midlands,England,griffin-wright.com,5173348166,Head Office,,,,,100,7711251
2405,Daly Group,"Studio 1
Josephine lake",,,L1 8AH,Matthewmouth,Fife,England,,,spencer-gibson.com,1338918135,,elainedean@cooke-tomlinson.com,20-07-1980,26,Manufacturing,,4673341
2442,Watson-Murphy,1 Zoe gateway,,Flat 70Z,S3H 9TX,,Cumbria,,Yorkshire And The Humber,,,,,griffithsgary@fraser.com,,1,Transportation,200,4268180
2757,Knight-Bruce,68 Julia shores,,Studio 7,CO7M 0PX,Greenwoodton,,,London,England,richards.org,8753909998,Head Office,,04-12-2016,6,,50,1612358
2585,"Holland, Pearce and Donnelly","Studio 27
Williams wells",,Studio 5,,Hicksfort,,England,East of England,England,pritchard.biz,3039374858,,francesca36@evans.com,02-10-1982,6,Construction,50,2318598
2024,Leonard Ltd,"Studio 6
Williams junctions",,Flat 6,E2W 8FL,South Janet,,,East of England,England,lewis.net,3695173493,,,23-08-1993,49,Health Care,,
2467,Kerr-George,562 Bird rapid,,Studio 12,BN7 8DQ,North Jackview,,England,South East England,England,,7672098725,Branch,sam15@smith-morgan.com,,,Retail,,4765958
2539,Murphy LLC,7 Johnson glen,,,M6C 5QU,Abigailfort,West Midlands,,Yorkshire And The Humber,England,,,,,,,,100,
2531,Ellis and Sons,2 Gail loaf,,Studio 74,HU68 4YA,Elliottown,West Yorkshire,,West Midlands,England,,,Branch,diana61@collins.net,,19,Automotive,20,
2618,Stevenson Ltd,"Studio 65M
Williams circles",,,,Akhtarberg,Lancashire,England,,England,,,,umoore@rees-wilson.com,06/29/2000,41,,50,2103585
2694,Walker-Kirby,92 Naylor ford,,Flat 86P,MK27 9BZ,Wardport,Warwickshire,England,,England,,,Head Office,,03-09-2013,,,,
2011,Jones and Sons,"Flat 67
Smith squares",,,B1 3JH,Websterton,Pembrokeshire,England,South East England,England,,7160722818,,kharrison@brown.org,20-02-1992,11,Automotive,,3500715
2338,Walsh LLC,"Flat 23
Kate roads",,,,Middletonville,Perth and Kinross,England,,England,williams.biz,9250746187,,pamelathompson@owen.com,,42,,,11525763
2051,Lynch Inc,895 Green dam,,Flat 31,LS1 9TD,Saundersmouth,,England,Yorkshire And The Humber,England,,,Head Office,shanetyler@ford.com,28-12-2002,27,Construction,100,
2507,Evans-Brown,"Studio 9
Tracy light",,,HU3 1NP,West Gregory,,England,North West England,England,oneill.com,,Single Site,dmitchell@ferguson.net,03/27/2008,13,IT,,8516010
2516,Sheppard-Jones,"Flat 40Z
Turner radial",,Flat 6,B8G 4HD,,,England,,England,whittaker-wood.com,2476486647,,ihill@hancock.org,22-02-2016,,,50,
2442,Watson-Murphy,1 Zoe gateway,,Flat 70Z,S3H 9TX,,Cumbria,,Yorkshire And The Humber,,,,,griffithsgary@fraser.com,,1,Transportation,200,4268180
2781,Brady PLC,1 Kenneth fords,,,SM98 5JX,West Shirley,,England,East of England,England,lee-barker.com,9230056233,,brownricky@hall.com,,11,IT,100,7590456
2264,Dale-Stephenson,"Studio 4
Martin plains",,,TF2H 2EF,,Angus,England,,England,collins-cameron.net,8521324692,Branch,,10-07-1991,3,Education,,4759700
2817,"Willis, Greenwood and Gilbert",258 Alexander plains,,Flat 50,S6D 4HY,New Keith,Glamorgan,England,,,white.info,7594694209,Head Office,,,14,Manufacturing,,7236875
2710,Peters-Gilbert,97 Jacob forest,,Flat 65r,,Naomibury,,,East of England,,,3767277647,Head Office,knightfrancis@nixon.org,08-06-2003,21,,50,1032061
2682,Wilson-Watts,"Flat 83
Jade village",,Studio 11X,CO1B 3AN,Port Gemmahaven,,,East Midlands,England,price.com,,Single Site,fiona49@kirby.com,12/30/1980,46,,100,
2832,"Howarth, Blake and Bailey","Studio 9
Coleman island",,Flat 13v,WS75 0AF,West Sharonchester,,England,South East England,,wright.com,,Head Office,,08/13/1982,,Automotive,50,2422948
2518,Roberts-Singh,76 Rebecca road,,Studio 4,M3 2EU,Melissabury,Pembrokeshire,England,East of England,England,,6645374372,Branch,abdulpatel@riley.co.uk,10/14/2001,9,Automotive,,
2447,Holt and Sons,"Flat 42
Lee parkway",,,CA2W 9HS,Lake Christian,Norfolk,England,West Midlands,England,newton-hunter.com,4147072270,,armstrongtrevor@knight.com,,34,,20,6267395
2018,Smith Group,463 Connolly land,,,,South Pauline,,,North West England,England,barnes.com,,Branch,franciscrawford@walker.org,,49,,,7542890
2715,"Howard, Brown and Hodgson",1 Clarke river,,,NE8 1QP,West Lisa,North Lanarkshire,England,East of England,England,clarke.org,4077232489,,,23-12-1992,27,,200,7649771
2483,"Whittaker, Lewis and Daly",12 Wells estate,,Flat 4,BN12 5ZH,,,England,North West England,England,preston-parker.com,,,rhys89@fletcher.com,03-03-2009,15,Retail,,7808066
2568,"Morris, Bailey and Harrison","Studio 54
Woods lane",,Studio 21E,S27 8UU,East Jayneberg,,,East Midlands,England,,,Single Site,,12-11-1986,,Marketing,100,
2433,"Burke, Jones and Dobson",7 Martin ranch,,,E7T 9JU,,Anglesey,England,East of England,,,,Single Site,ianknight@schofield.biz,11/15/2023,23,Manufacturing,100,7093060
2367,Banks and Sons,"Flat 52
Robinson via",,Flat 0,,Danielburgh,Cardiganshire,,Yorkshire And The Humber,,,,Single Site,lewis82@watson.com,11-04-2022,14,Transportation,,4626151
2083,"Robinson, Bailey and Forster",40 Brandon drive,,Studio 59y,L54 3GS,,Orkney Islands,England,East Midlands,England,,9046759085,Branch,,,32,Education,20,
2061,Green LLC,75 Dylan court,,,E7D 2RS,Oliverland,Perth and Kinross,England,West Midlands,England,,,Single Site,,,34,,,6080553
2638,"Patel, Moore and Hamilton",6 Mitchell mount,,Flat 06,B0 9DD,West Dannyshire,,England,,England,dobson-payne.com,,Head Office,duncan47@sutton-jones.net,01-02-1984,22,,20,7649465
2272,Gibson-Booth,9 Wood forges,,,EN9V 7BD,South Lynda,Tyne and Wear,England,,England,ellis-harris.biz,6883806586,Branch,,05/27/2001,8,Transportation,200,6195935
2285,"Robinson, Carpenter and Middleton","Flat 51
Wood key",,Flat 10R,S6 5BT,West Sarahchester,Dundee City,,West Midlands,,smith.com,5979440885,Head Office,zoe26@hussain.com,02-10-1999,10,Marketing,100,9685239
2360,Webb-Barton,"Studio 69
Hicks freeway",,Studio 39w,M35 2TS,Crossshire,,England,South East England,England,,,Single Site,vjackson@jones.com,,22,Hospitality,,5269818
2354,"Armstrong, Phillips and Lynch","Studio 29P
Williams shore",,,HA2 7WG,Kellytown,Cardiganshire,England,East Midlands,England,,,Single Site,vreynolds@marsh.com,24-09-2001,,Construction,20,
2456,Hope Inc,47 Barrett road,,,G08 1GS,Barkershire,,,West Midlands,England,turner-mitchell.com,7244698287,Head Office,leannewebb@gibson.com,06-12-2012,9,Education,20,7459731
2278,Hodgson-Warner,"Flat 82
Brenda loop",,,,West Kimberley,,England,London,England,wright-pearce.com,9417426433,,pearsonroger@roberts.com,,21,Hospitality,,3243545
2012,Allen Group,667 Holland bypass,,Flat 1,N03 4ZD,West Lawrencemouth,Falkirk,England,West Midlands,England,ahmed.co.uk,9404539548,Branch,kentleah@tucker-nicholls.org,,11,Retail,,6573147
2182,Atkinson Inc,"Studio 03
Higgins squares",,Flat 76,M6S 8DT,Bartonmouth,Inverclyde,,East Midlands,England,gill-howells.info,8035102297,Head Office,,,31,Retail,20,
2368,"Hargreaves, Howard and Barker",101 Alexandra harbors,,Studio 4,SE3Y 3JJ,Baileyview,Tyrone,England,,England,lord-doyle.com,,Branch,ymoore@hooper.info,,,Health Care,100,10684518
2881,Hancock-Bell,49 Gregory underpass,,Studio 3,WF28 0ZT,,Caernarvonshire,,Yorkshire And The Humber,England,chapman.com,2908566213,,hardychelsea@gibson.org,12-08-2003,,Manufacturing,20,2682597
2615,"Simmons, Gould and Smith",2 Ellie haven,,Studio 62S,L00 2XN,Chambersshire,,England,South East England,,,8613201707,,,02/13/2022,,IT,20,2020095
2223,"Smith, Pratt and Welch",303 Beth stream,,Flat 9,M6 1BG,,Renfrewshire,,East Midlands,,knight.com,3474627154,Head Office,fsaunders@mellor.com,10/18/1992,14,Construction,100,
2572,Palmer-Stewart,68 Marshall streets,,,S7 4TJ,,,,Yorkshire And The Humber,England,williams-collins.com,3530378515,,normanharris@graham-anderson.biz,06/13/2020,47,,,1445758
2856,"Smith, Pearce and Hall",2 Flynn neck,,,L13 7AE,,Leicestershire,,Yorkshire And The Humber,England,,9001788263,Branch,susanwalker@naylor-blake.com,06-09-2019,46,,200,
2653,"Ferguson, Willis and Noble","Flat 90
Rosemary land",,Studio 50,L5K 5SX,,West Yorkshire,,Yorkshire And The Humber,England,,1567866136,Single Site,matthew89@green.info,,18,,200,10869801
2545,Ball Ltd,"Flat 80
Miller haven",,,,,,England,,,french-robinson.com,5729885575,Head Office,zwalker@dawson.net,,8,IT,20,5530705
2582,"Williams, Lewis and Martin","Studio 14Q
Alex squares",,,M8 9ZT,,Merseyside,England,,England,thomas.co.uk,7495888513,Single Site,,05-07-2005,28,,,7495927
2633,"Martin, Ford and Little","Flat 63
Johnson radial",,Flat 46L,G7 4ZZ,Marshallton,,,East Midlands,England,brown-johnson.com,,,aaronjames@simpson.com,01-11-2018,31,Hospitality,50,
2176,Willis and Sons,"Flat 96p
Saunders road",,,M39 9LD,,,England,West Midlands,,gibson-rowley.org,,Head Office,ebishop@morgan.org,06/29/1996,44,Manufacturing,50,10226889
2665,Rowe-Adams,"Studio 42R
Joanna inlet",,Flat 1,,New Rickyton,Montgomeryshire,,,England,allen.com,,Single Site,,11/17/1991,,,100,11490324
2673,Stokes-Rogers,"Flat 1
Williamson lock",,Studio 4,E6G 4WR,West Katyhaven,,England,East Midlands,,birch.info,7901427422,Head Office,andreataylor@bradley.net,04-07-1984,39,Manufacturing,20,
2585,"Holland, Pearce and Donnelly","Studio 27
Williams wells",,Studio 5,,Hicksfort,,England,East of England,England,pritchard.biz,3039374858,,francesca36@evans.com,02-10-1982,6,Construction,50,2318598
2873,Bray Group,"Flat 19w
Jarvis alley",,Studio 99d,L5K 9PH,East Yvonne,,England,,England,mitchell.com,,Single Site,,,23,,200,5142269
2393,Hudson and Sons,55 Hodgson vista,,,,South Timothymouth,Armagh,England,,England,,8636668147,Branch,kchambers@wright.com,10-08-2006,17,,,11367468
2163,Williams-Norris,71 Hall mills,,Flat 98h,TR5 5NW,East Alexanderburgh,Dumfries and Galloway,England,,,,,Branch,,10/26/2019,31,Retail,50,11580584
2248,Brown-Taylor,230 Booth place,,,WC1 3ND,East Rachel,Cardiganshire,England,Yorkshire And The Humber,England,,1358833806,Single Site,charlene64@smith.info,,6,,50,11592340
2634,Sheppard LLC,"Flat 6
Rachael pines",,,LU6 8JZ,Leeville,Lancashire,,Yorkshire And The Humber,England,,4443443879,,baxteralbert@parker-nash.com,10/16/1985,46,,,10991241
2885,Shaw PLC,"Flat 17
Grant course",,,M6 9NY,South Frank,West Midlands,England,East Midlands,,turnbull.net,5812985267,Head Office,meganburke@graham-jackson.com,21-01-2021,40,,50,7752786
2669,Webster-Black,"Studio 47
Norman village",,,,North Edwardville,Cumbria,England,North West England,England,quinn-turner.com,1261312909,Single Site,jordanmolly@buckley.info,,33,Education,100,5273756
2375,"Norris, Little and Webb",931 Higgins shores,,Flat 38,N0 5YH,,,England,South East England,England,knight.com,8787053123,Single Site,,06-11-1981,,IT,,11687835
2412,Jones Inc,"Flat 6
Sarah court",,Studio 9,WA2X 3TN,,Suffolk,,London,England,mann.com,1071800778,Single Site,ghardy@price.com,03/13/2021,,,,
2074,"Ball, Mills and Webster","Flat 35N
Barlow throughway",,,S9G 6RS,East Graham,Northamptonshire,England,,England,begum.com,3223531977,Head Office,longandrew@stewart.com,10/23/1988,20,,20,
